"Can Tyrann Mathieu's passion drag the Chiefs to the playoffs?","ESPN","The Chiefs are 3-4 and at a crossroads entering Monday Night Football against the Giants.","2021-11-01 22:06:32","Sports","https://www.espn.com/nfl/story/_/id/32487669/can-tyrann-mathieu-passion-drag-kansas-city-chiefs-playoffs","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","d5d04afad89f283ea387fe0314fa7777"
"Is time running out for New York Giants GM Dave Gettleman?","ESPN","The Giants seem destined for a fourth straight losing season under Gettleman, and signs point to ownership moving on from the embattled GM.","2021-11-01 22:06:32","Sports","https://www.espn.com/nfl/story/_/id/32517792/is-running-new-york-giants-gm-dave-gettleman","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","f3cb63eeb8ed5df287d558662abee369"
"Week 8 takeaways, big questions: Cowboys win without Dak, a Jets upset, and more","ESPN","What to know from every Week 8 game.","2021-11-01 21:59:40","Sports","https://www.espn.com/nfl/story/_/id/32519065/nfl-week-8-takeaways-learned-big-questions-every-game-future-team-outlooks","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","9ed73f98c85e4268ef428030923a2f70"
"Battle of the Leagues, Matchday 1: It. Is. On.","ESPN","The time for talking is over: let battle commence! Here's the first round of games in ESPN's Battle of the Leagues, presented by EA Sports FIFA 22.","2021-11-01 21:56:49","Sports","https://www.espn.com/soccer/english-premier-league/story/4492950/battle-of-the-leagues-matchday-1-premier-league-vs-serie-aligue-1-vs-laligabundesliga-vs-mls","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","1671de0f480f8b9bf76b7a82e4f9df59"
"'Bing Bong': A new slogan for the Knicks based on the city's roots","ESPN","Move over, Knickstape. The Knicks, off to the league's best start, have a rallying cry right from the subway.","2021-11-01 21:55:00","Sports","https://www.espn.com/nba/story/_/id/32505366/bing-bong-new-york-knicks-lastest-rallying-cry-simple-phrase-pays-homage-city-roots","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","ed32eb67fe74d761d5c711da93bdfc5c"
"NBA Power Rankings: A new No. 1, and another climb for the Knicks and Warriors","ESPN","Which team unseated the defending champs? And can the Knicks, Bulls and Wizards maintain their spots at the top of the East?","2021-11-01 21:55:00","Sports","https://www.espn.com/nba/story/_/page/powerrankings-32519496/nba-power-rankings-week-3-new-york-knicks-golden-state-warriors-hottest-teams-league","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","a30fed265ddfabe74b6724d4c775a4ac"
"In appreciation of the pitcher at-bat: good (Zack Greinke!), bad or ugly (A.J. Minter)","ESPN","MLB is likely to add the designated hitter to the National League in 2022, meaning Game 5 of the World Series could be the last time we'll see a non-Shohei Ohtani pitcher hit for a long, long time.","2021-11-01 19:34:58","Sports","https://www.espn.com/mlb/story/_/id/32523896/world-series-2021-appreciation-pitcher-bat-good-zack-greinke-bad-ugly-aj-minter","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","221f0d3d2e72deb2fbe29e7e93d34777"
"Replacing Derrick Henry won't be easy task for Titans","ESPN","Since 2019, the Titans are 18-3 when Henry rushes for 100 or more yards and 8-10 when he doesn't.","2021-11-01 19:27:28","Sports","https://www.espn.com/blog/tennessee-titans/post/_/id/31709/replacing-injured-running-back-derrick-henry-wont-be-easy-task-for-titans","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","617dd11d5421a63fe5ce478668cdf217"
"Week 9 takeaways: Where does Michigan go, Miami's QB of the future and more","ESPN","Our reporters break it all down, from Michigan-Michigan State to ACC quarterbacks showing out.","2021-11-01 16:25:22","Sports","https://www.espn.com/college-football/story/_/id/32512582/college-football-week-9-takeaways-where-does-michigan-go-miami-qb-future-more","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","cbabeddf2471db7b1398e2f27b0daa69"
"Is Covington the toughest challenge for Usman?","ESPN","A look at Covington's standing in the welterweight hierarchy and UFC 268's other big questions.","2021-11-01 16:16:07","Sports","https://www.espn.com/mma/story/_/id/32503931/ufc-268-kamaru-usman-colby-covington-pressure-zhang-weili-justin-gaethje-michael-chandler","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","c8107969ca35e8a7d6648ee0db99949c"
"How Rule 48 completely changed the NHL's trajectory","ESPN","The rule, along with punishments doled out by the Department of Player Safety, changed the league for the better.","2021-11-01 14:20:12","Sports","https://www.espn.com/nhl/story/_/id/32503171/the-first-decade-nhl-rule-48-how-completely-changed-league-trajectory","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","20888b2f8a4f5ebec45ee87154d9307f"
"How Kirby Smart built a near-perfect defense at Georgia","ESPN","In an era defined by offense, the Bulldogs have built their title contender behind a ferocious defense at all levels. Here's how Kirby Smart recruited and schemed this unit to a potentially all-time level.","2021-11-01 14:04:57","Sports","https://www.espn.com/college-football/story/_/id/32520073/how-georgia-football-built-perfect-defense-kirby-smart","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","0dd0992cfc56898b2c1bcb6c42cfed37"
"A new No. 1, and another climb for the Knicks and Warriors","ESPN","Which team unseated the defending champs? And can the Knicks, Bulls and Wizards maintain their spots at the top of the East?","2021-11-02 08:06:25","Sports","https://www.espn.com/nba/story/_/page/powerrankings-32519496/nba-power-rankings-week-3-new-york-knicks-golden-state-warriors-hottest-teams-league","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","7eca9a419a305c0a93b2daae39649648"
"As Patrick Mahomes continues to struggle, Chiefs can't be confident moving forward","ESPN","The Chiefs' effort vs. the Giants won't cut it against the Packers, Raiders and Cowboys up next.","2021-11-02 06:51:53","Sports","https://www.espn.com/blog/kansas-city-chiefs/post/_/id/30396/as-patrick-mahomes-continues-to-struggle-chiefs-cant-be-confident-moving-forward","afdcf2f6c39592fb9e387cea64fd3f12b26c1a8e993b93e93542716b0fd94367","04a4f93c0b370800d6389e3f2c7f8a4f"
