"Mirror’s Best Deal Of The Year Is Already Here","Refinery29","Mirror, mirror on the wall, what’s the fairest deal of all? (Hint: It’s this one.)High-tech home fitness brand Mirror is celebrating Black Friday early by granting access to its best deal of the year all month long. From November 1, you can get $500 off plus free delivery and installation (a total value of $750) on any package when you use promo code HOLIDAY21 at checkout.The entry-level (not that there’s anything remotely “entry-level” about this extremely sophisticated piece of home workout","2021-11-01 20:20:07","Fashion","https://www.refinery29.com/en-us/mirror-black-friday-sale-deals?utm_source=feed&utm_medium=rss","01f3e05b865076c3d4036d3baa3720c7b5e5f43753b337719498cd5203b13a46","76fc3efe1c15d1f45c1f1a2a8054194c"
"20 Cozy Outfits To Get You Through November","Refinery29","Ever stand in front of your jam-packed closet, staring at more than enough clothing options, and think: I have nothing to wear? Same. But perhaps the issue isn’t that you’re out of viable outfit choices. You just need a fresh dose of inspiration to help you see your wardrobe in a new way. That’s where Outfit Dump comes in. On the first of the month, every month, we supply you with enough ideas to fuel your style until the next drop comes along. The time has arrived to give up the skull-themed de","2021-11-01 19:05:21","Fashion","https://www.refinery29.com/en-us/cozy-fall-outfits-november-2021?utm_source=feed&utm_medium=rss","01f3e05b865076c3d4036d3baa3720c7b5e5f43753b337719498cd5203b13a46","57932353408c10283873797cb2711de2"
"The Best Advent Calendars For 2021 — From Sex Toys To Truffles & More","Refinery29","Time doesn’t just fly these days, it jumps into Jeff Bezos’ spaceship and blasts off at insurmountable speeds. What we mean is, the new year is only two months away — and, to be frank, we’re all panicking over the fast-flowing sands of this year’s hourglass.  If you need some help savoring the last few days of 2021 (or simply counting them down) look no further than advent calendars. These days, you can find an advent calendar for just about any interest, making it a festive (and often downrigh","2021-11-01 18:24:25","Fashion","https://www.refinery29.com/en-us/best-advent-calendars?utm_source=feed&utm_medium=rss","01f3e05b865076c3d4036d3baa3720c7b5e5f43753b337719498cd5203b13a46","f581c073b206993b6843774845e04fc9"
"The Cropped Cardigan: A Mini Take On Fall’s Biggest Trend","Refinery29","What makes cardigans a fall wardrobe staple? All the appeal of your favorite knitwear… plus buttons. And in many cases, pockets. It’s a cozy sweater that can have all the sartorial bells and whistles, including (but not limited to!) fur-like collars, embroidered embellishments, and very much on-trend crochet fabrics. And just when you thought there couldn’t possibly be more to love about these chunky, funky garments, in comes the cropped cardigan: a mini take on this massive trend. A cropped ca","2021-11-01 17:52:20","Fashion","https://www.refinery29.com/en-us/cropped-cardigan-sweaters?utm_source=feed&utm_medium=rss","01f3e05b865076c3d4036d3baa3720c7b5e5f43753b337719498cd5203b13a46","439d7b8cf8848e3fc0a9b8485469cc8d"
"A Week In Denver, CO, On A $85,000 Salary","Refinery29","Welcome to Money Diaries where we are tackling the ever-present taboo that is money. We’re asking real people how they spend their hard-earned money during a seven-day period — and we’re tracking every last dollar.Today: an operations manager who makes $85,000 per year and spends some of her money this week on Grillo’s pickles.Occupation: Operations ManagerIndustry: Healthcare AdministrationAge: 30Location: Denver, COSalary: $85,000Net Worth: $96,000 ($45,500 in retirement investments, $46,000","2021-11-01 15:30:21","Fashion","https://www.refinery29.com/en-us/operations-manager-salary-denver-co-money-diary?utm_source=feed&utm_medium=rss","01f3e05b865076c3d4036d3baa3720c7b5e5f43753b337719498cd5203b13a46","df784519bab0e4498e7929fee8be5d6f"
"I’m A Teacher In New York City, Make $70k, & Spent $133 On Wellness This Week","Refinery29","Welcome to Refinery29’s Feel Good Diaries, where we chronicle the physical and mental wellness routines of women today, their costs, and whether or not these self-care rituals actually make you feel good.Have your own Feel Good Diary to submit? You can do so here!Today: An elementary teacher in New York City gets acquainted with her new neighborhood, meal preps her lunches, and goes for a walk with a friend.Age: 25Location: New York, NYOccupation: TeacherSalary: $70,000/yearThis diary was wr","2021-11-01 14:51:34","Fashion","https://www.refinery29.com/en-us/feel-good-diary-teacher-new-york-city?utm_source=feed&utm_medium=rss","01f3e05b865076c3d4036d3baa3720c7b5e5f43753b337719498cd5203b13a46","b0b500e581b8426234828c5beaee4808"
"How to Venerate Your Ancestors Year-Round","Refinery29","Día de Muertos is a cultural holiday originally celebrated by Mesoamerican Indigenous groups, like the Aztecs and Maya in what is now Mexico and Central America, that honors the dead. On November 1 and 2, families co-mingle with their ancestors and loved ones who have passed away. While practiced differently based on one’s region and economic background, the living typically pay homage to the deceased by cleaning their graves, building elaborate altars decorated with marigolds and sugar skulls, ","2021-11-01 14:21:56","Fashion","https://www.refinery29.com/en-us/2021/11/10722191/venerate-ancestors-year-round?utm_source=feed&utm_medium=rss","01f3e05b865076c3d4036d3baa3720c7b5e5f43753b337719498cd5203b13a46","2bc8f907077ec0a6afdbfc9b0eea2eab"
"28 Oddly Specific Advent Calendars You’ll Want To Gift This Season","Refinery29","Is this still on? *taps mic* Even though it feels like we were just saying see you never to 2020, 2021 is somehow coming to a close. But, to cheer you up, we've got a little something up our premature-holiday-gifting sleeves — well, technically, 25 little-somethings that are made up of 12-25-little somethings...We'll cut to the chase: it's advent calendars. As it turns out, not only have advent calendars for the 2021 holiday season already started to drop but they're also even more oddly speci","2021-11-01 14:02:30","Fashion","https://www.refinery29.com/en-us/unique-advent-calendars?utm_source=feed&utm_medium=rss","01f3e05b865076c3d4036d3baa3720c7b5e5f43753b337719498cd5203b13a46","559fa01c1d238de5c16a73d12e1c5f21"
"The Zombification of Whitney Houston","Refinery29","LOS ANGELES, CA – NOVEMBER 22:  Singer Whitney Houston accepts the Winner of International – Favorite Artist Award onstage at the 2009 American Music Awards at Nokia Theatre L.A. Live on November 22, 2009 in Los Angeles, California.  (Photo by Kevork Djansezian/Getty Images) In Haitian mythology, the idea of what we now call zombies emerged from enslaved Africans’ deepest fear: not even death would bring freedom. Though suicide was common on the brutal French enslavers’ plantations, the enslave","2021-11-01 11:00:24","Fashion","https://www.refinery29.com/en-us/2021/11/10725817/whitney-houston-hologram-tour?utm_source=feed&utm_medium=rss","01f3e05b865076c3d4036d3baa3720c7b5e5f43753b337719498cd5203b13a46","a8fda1c21abeb36acf02117438dc5a2e"
"Your November Horoscope Is Here & These Dates Will Surprise You","Refinery29","November’s astrological movements are gonna shake up your world — hopefully for the better. The new moon in Scorpio that occurs on November 4 is an intense moment. Uranus retrograde opposes the new moon, making the events of the day unpredictable and exciting. The following day, Mercury enters Scorpio and Venus moves into Capricorn. Communication won’t be as plentiful during this time, as we’ll be relying on unspoken words to express our innermost sentiments. Financial and romantic matters will ","2021-11-01 11:00:23","Fashion","https://www.refinery29.com/en-us/monthly-horoscope-november-2021?utm_source=feed&utm_medium=rss","01f3e05b865076c3d4036d3baa3720c7b5e5f43753b337719498cd5203b13a46","e31823cb5a844bbd94c5fc44ad6d1e9c"
