"What Lockdown? Russia’s Halloween Night Was an All-Out Rager","The Daily Beast","Yevgeny SofiychukMOSCOW—Russia lost a record-breaking 1,100 lives to COVID-19 on Monday alone. The data is grim: With only 37 percent of the population vaccinated, one out of every 10 COVID patients in the city of St. Petersburg has landed in an intensive care unit, battling for their life as infection rates and fatalities across the country spiral out of control. The crisis is so severe that last week, President Vladimir Putin ordered a nationwide work-from-home order until Nov. 7, with authori","2021-11-01 21:55:29","Top News","https://www.thedailybeast.com/what-covid-lockdown-russias-halloween-night-was-an-all-out-rager?source=articles&via=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thedailybeast%2Farticles+%28The+Daily+Beast+-+Latest+Articles%29","95d413efc482a8fade4b2bad9a24d3715a535a7e324843179066849b250d33b8","6106d1bf1c64c1d5218e7f3e8ab1e53c"
"Revlon One-Step Hair Dryer Brush Makes It Easy to Dry My Curly Hair","The Daily Beast","Photo: Scouted/The Daily Beast/Revlon.I’ve always envied those who, armed with only a blowdryer and round brush, could give themselves a sleek blowout that lasted for days. Imagine styling your hair once – once! – and looking put together for the rest of the week. The logistics of wrapping hair around a brush with one hand while angling a stream of scalding air with the other always turned my very curly hair into a frizzy mop of fluff. If I didn’t go to a salon, I couldn’t get a blowout. End of ","2021-11-01 21:35:11","Top News","https://www.thedailybeast.com/revlon-one-step-hair-dryer-curly-hair-review?source=articles&via=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thedailybeast%2Farticles+%28The+Daily+Beast+-+Latest+Articles%29","95d413efc482a8fade4b2bad9a24d3715a535a7e324843179066849b250d33b8","dc35f3db26336fd054506877375a2c14"
"Feds Refused to Offer Ghislaine Maxwell a Plea Deal","The Daily Beast","SVEN NACKSTRAND/AFP via Getty ImagesGhislaine Maxwell, the British socialite and accused accomplice to wealthy sex offender Jeffrey Epstein, was never offered a plea deal related to her sex-trafficking case, prosecutors said on Monday.Maxwell, 59, appeared in Manhattan federal court for a lengthy hearing that addressed issues over witness testimony and proposed exhibits ahead of her trial date later this month—including the Little Black Book of famous names and addresses which Epstein’s former b","2021-11-01 21:15:14","Top News","https://www.thedailybeast.com/feds-refused-to-offer-ghislaine-maxwell-jeffrey-epsteins-madam-a-plea-deal?source=articles&via=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thedailybeast%2Farticles+%28The+Daily+Beast+-+Latest+Articles%29","95d413efc482a8fade4b2bad9a24d3715a535a7e324843179066849b250d33b8","e634a96e3d7bec5f70cfb18c8a57d1a5"
"Parole Board Urges Clemency for Death Row Inmate Days Before Execution","The Daily Beast","Oklahoma Department of CorrectionsOklahoma’s Pardon and Parole Board voted on Monday to recommend clemency and commute the sentence of a Black man who has been on death row for nearly two decades and always maintained his innocence.“I continue to believe that there is doubt in this case in which the ultimate punishment should not be utilized,” board member Kelly Doyle said, rendering her vote in the 3-1 decision.She was joined by board members Adam Luck and Larry Morris who voted in favor of cle","2021-11-01 21:10:38","Top News","https://www.thedailybeast.com/oklahoma-parole-board-urges-clemency-for-death-row-inmate-julius-jones-days-before-execution?source=articles&via=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thedailybeast%2Farticles+%28The+Daily+Beast+-+Latest+Articles%29","95d413efc482a8fade4b2bad9a24d3715a535a7e324843179066849b250d33b8","81483ef6e874f9246d0616ceaf6aa0a0"
"Conservative Supreme Court Justices Signal Doubts About Texas’ Extreme Abortion Ban","The Daily Beast","JONATHAN ERNSTAbortion rights advocates on Monday got a shred of hope in their battle against an extreme Texas abortion law from an unlikely place: the U.S. Supreme Court.After several lower courts failed to block the six-week ban, which took effect Sept. 1, advocates were concerned that the newly conservative court would again allow the six-month abortion ban to stand, as it had last month. But Justices Brett Kavanaugh and Amy Coney Barrett—both appointees of President Donald Trump—surprised ob","2021-11-01 20:38:42","Top News","https://www.thedailybeast.com/supreme-court-justices-signal-doubts-about-texas-extreme-abortion-ban?source=articles&via=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thedailybeast%2Farticles+%28The+Daily+Beast+-+Latest+Articles%29","95d413efc482a8fade4b2bad9a24d3715a535a7e324843179066849b250d33b8","9d01d2bc647f44a09f4952b3c7752b88"
"Allbirds Launched a Sweats Collection Just in Time for Winter","The Daily Beast","Photo: Scouted/The Daily Beast/Allbirds.You probably know Allbirds for their coveted footwear (especially their best-selling sneakers), but the brand is continuing to expand on their apparel offerings. Following their most recent wool collection drop, the eco-friendly brand has now introduced line of cozy sweatpants and hoodies just in time for the cooler weather. The Allbirds R&R sweats collection includes the R&R Hoodie, R&R Sweatshirt, and R&R Sweatpant. Each piece is available in sizes XS-XX","2021-11-01 20:18:59","Top News","https://www.thedailybeast.com/allbirds-sweats-collection?source=articles&via=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thedailybeast%2Farticles+%28The+Daily+Beast+-+Latest+Articles%29","95d413efc482a8fade4b2bad9a24d3715a535a7e324843179066849b250d33b8","f605e08c2ace338451f6607d083ac7b8"
"A ‘Genetic Goldmine’ in Chile’s Desert Could Help Create New Drought-Resistant Crops","The Daily Beast","Melissa AguilarThe Atacama Desert in Chile is the driest place on Earth outside of the North and South Poles. Yet it’s teeming with plant life that has evolved to cope with limited water and nutrients, a high-altitude environment that’s exposed to high amounts of radiation from sunlight, and extreme temperature changes that shift 50 degrees between night and day. That makes them the perfect specimens to study in order to develop crops that can grow in a world decimated by climate change.In a mas","2021-11-01 19:00:00","Top News","https://www.thedailybeast.com/chiles-atacama-desert-has-a-genetic-goldmine-that-could-help-us-engineer-drought-resistant-plants?source=articles&via=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thedailybeast%2Farticles+%28The+Daily+Beast+-+Latest+Articles%29","95d413efc482a8fade4b2bad9a24d3715a535a7e324843179066849b250d33b8","63ca21c442ab14c740a9fadd2c657b73"
"Tucker Ridiculously Claims His Deranged Doc Provoked WaPo’s Massive Jan. 6 Exposé","The Daily Beast","Fox NewsFox News star Tucker Carlson ridiculously claimed on Monday that The Washington Post’s mammoth three-part investigative series on the Jan. 6 insurrection was a direct response to the just-released trailer of his “false flag” documentary on the Capitol riots.Last week, Carlson once again sparked intense backlash and calls for his firing when he announced his new docuseries on Fox Nation, Fox News’ online subscription streaming service. In the intentionally provocative 84-second trailer fo","2021-11-01 17:11:53","Top News","https://www.thedailybeast.com/tucker-carslon-ridiculous-claims-his-patriot-purge-trailer-sparked-washington-posts-massive-jan-6-report?source=articles&via=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thedailybeast%2Farticles+%28The+Daily+Beast+-+Latest+Articles%29","95d413efc482a8fade4b2bad9a24d3715a535a7e324843179066849b250d33b8","00f1644f298956dc2a6d8d7d50024ab5"
"Amazon's Celebrating Alexa's Birthday With a Huge Sale This Year","The Daily Beast","Photo: Scouted/The Daily Beast/Amazon.Alexa has become a virtual family member for many of us who use Amazon's smart home devices (okay, maybe not family, but let's just say she's a household name). After all, she gives us daily wake-up calls, tells us the weather report, and serves as a virtual encyclopedia. With all of that being said, you probably didn't know her birthday is just around the corner —November 6. This year, Amazon's celebrating Alexa's birthday with a slew of solid deals on Alex","2021-11-01 16:45:17","Top News","https://www.thedailybeast.com/amazon-alexa-birthday-sale?source=articles&via=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thedailybeast%2Farticles+%28The+Daily+Beast+-+Latest+Articles%29","95d413efc482a8fade4b2bad9a24d3715a535a7e324843179066849b250d33b8","0093c07af2e076564377ff26f1a28a49"
"Queen Elizabeth Shrugs Off Health Scare and Drives Herself Around Windsor Great Park","The Daily Beast","DANIEL LEAL-OLIVAS/AFP via Getty ImagesThe queen is on the road to recovery.The 95-year-old monarch was photographed driving herself through Windsor Great Park on Monday, sparking hopes that she may be able to put her recent health crisis behind her and return to public duties on Nov. 14 as planned.The Daily Mail carried pictures of Her Majesty, wearing a pair of stylish sunglasses, behind the wheel of a green Jaguar car. She was spotted leaving a rear entrance of Windsor Castle, the Mail said. ","2021-11-01 14:16:54","Top News","https://www.thedailybeast.com/queen-elizabeth-shrugs-off-health-scare-and-drives-herself-around-windsor-great-park?source=articles&via=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thedailybeast%2Farticles+%28The+Daily+Beast+-+Latest+Articles%29","95d413efc482a8fade4b2bad9a24d3715a535a7e324843179066849b250d33b8","969f0669623219b853e0a6350abe4529"
"30,000 Park-Goers in Disneyland Lockdown Panic Over One COVID Case in Halloween Nightmare","The Daily Beast","China Daily/TwitterAs Halloween nightmares go, it’s going to take a lot to beat this.Some 34,000 fun-seekers were thrown into lockdown at Shanghai’s Disneyland Sunday night, after a single case of COVID-19 prompted police to blockade the exits and test every single person in the park before allowing them to leave.It’s the latest example of the harsh measures China is taking as it pursues the elusive goal of zero COVID within its borders. Beijing is battling a fresh wave of the deadly contagion t","2021-11-01 12:16:31","Top News","https://www.thedailybeast.com/shanghais-halloween-lockdown-becomes-a-disney-nightmare-as-30000-are-detained-in-theme-park-virus-scare?source=articles&via=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+thedailybeast%2Farticles+%28The+Daily+Beast+-+Latest+Articles%29","95d413efc482a8fade4b2bad9a24d3715a535a7e324843179066849b250d33b8","85d0dea1e68c0c2fddb2886d3ca40bc4"
