"Zillow Seeks to Sell 7,000 Homes for $2.8 Billion After Flipping Halt","Yahoo Finance","","2021-11-01 21:29:24","Business","https://finance.yahoo.com/news/zillow-seeks-sell-7-000-184559654.html","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","306cb3ee5b9444a32376e051e18b46b8"
"Chegg stock plummets as CEO says ‘the education industry is experiencing a slowdown’","Yahoo Finance","","2021-11-01 21:16:00","Business","https://www.marketwatch.com/story/the-education-industry-is-experiencing-a-slowdown-chegg-ceo-says-as-stock-tanks-11635799701?siteid=yhoof2&yptr=yahoo","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","528439df2708945bdf8a359936da6028"
"Arista Networks rises on earnings, outlook beat, share buyback, stock split","Yahoo Finance","","2021-11-01 20:18:00","Business","https://www.marketwatch.com/story/arista-networks-rises-on-earnings-outlook-beat-share-buyback-stock-split-11635797932?siteid=yhoof2&yptr=yahoo","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","f8fbec0114fffa9aa7a276fbeb661d79"
"Tesla Stock Pops As It Opens Supercharger Network To Other EVs In Europe","Yahoo Finance","","2021-11-01 20:08:09","Business","https://www.investors.com/news/tesla-stock-pops-opens-supercharger-network-other-evs-europe/?src=A00220&yptr=yahoo","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","accc877e6ba59022dc9ad05aa9f2cd8c"
"Warren Buffett says this is the best type of business to own when inflation spikes — in other words, what you should buy right now","Yahoo Finance","","2021-11-01 20:05:00","Business","https://finance.yahoo.com/news/warren-buffett-says-best-type-195900081.html","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","df38cddee4fac3116cd11ac9e0534e59"
"‘I promised myself I’d never be that broke again.’ This financial adviser’s family inherited $1.4 million and quickly lost it all.","Yahoo Finance","","2021-11-01 17:45:00","Business","https://www.marketwatch.com/story/this-financial-advisers-family-inherited-1-4-million-and-quickly-lost-it-all-i-promised-myself-id-never-be-that-broke-again-11635745606?siteid=yhoof2&yptr=yahoo","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","8561cbcf86be1fa88baf0f39c6029af6"
"Is Ford's Stock Overvalued Or Undervalued?","Yahoo Finance","","2021-11-01 17:35:22","Business","https://finance.yahoo.com/news/fords-stock-overvalued-undervalued-173522335.html","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","28ebc7697728dc4e4f2dc525e4fc6ee6"
"Zillow stock dives after analyst highlights two-thirds of homes bought are underwater","Yahoo Finance","","2021-11-01 16:48:00","Business","https://www.marketwatch.com/story/zillow-stock-dives-after-analyst-highlights-two-thirds-of-homes-bought-are-underwater-11635785293?siteid=yhoof2&yptr=yahoo","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","1daad77fdd5e8c93bb8435df337b786d"
"Lucid Stock Almost as Valuable as Ford? Morgan Stanley Says ‘Sell’","Yahoo Finance","","2021-11-01 16:40:34","Business","https://finance.yahoo.com/news/lucid-stock-almost-valuable-ford-164034128.html","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","7d86726d1b8127cb4c276bf069014769"
"Goldman Sachs Bets on These 3 Stocks; Sees at Least 30% Upside Potential","Yahoo Finance","","2021-11-01 15:14:20","Business","https://finance.yahoo.com/news/goldman-sachs-bets-3-stocks-151420901.html","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","23eefc114a9fb2f8cbe4f8180a169f5b"
"Put these 10 stocks on your radar because they may rebound from recent tax-loss selling","Yahoo Finance","","2021-11-01 14:28:00","Business","https://www.marketwatch.com/story/put-these-10-stocks-on-your-radar-because-they-may-rebound-from-recent-tax-loss-selling-11635776937?siteid=yhoof2&yptr=yahoo","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","4e38b5644fb0ba4257f3229d4e9fc385"
"Tiny U.S. Biotech Jumps 930% as It Picks Up Retail Attention","Yahoo Finance","","2021-11-01 14:21:56","Business","https://finance.yahoo.com/news/tiny-u-biotech-jumps-930-142156758.html","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","f958164acff3f939202d306e139f6e90"
"Why Anthony Scaramucci Is Warning Tesla Shorts: 'I Would Get Out Of The Way Of Elon Musk If I Were You'","Yahoo Finance","","2021-11-01 14:10:16","Business","https://finance.yahoo.com/news/why-anthony-scaramucci-warning-tesla-141016734.html","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","b1c3171aa171dbb7e768fcf7ff122734"
"‘Squid Game’ crypto loses virtually all its value overnight after huge spikes","Yahoo Finance","","2021-11-01 13:53:05","Business","https://finance.yahoo.com/news/squid-game-crypto-loses-virtually-135305725.html","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","16dc9f2f41c1a924b0d58edc78b64979"
"Lucid Group Is an Investment, Not a Trade, and Will Seriously Challenge Tesla","Yahoo Finance","","2021-11-01 10:30:00","Business","https://realmoney.thestreet.com/investing/lucid-group-is-an-investment-not-a-trade-and-will-seriously-challenge-tesla-15816985?puc=yahoo&cm_ven=YAHOO&yptr=yahoo","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","908bb539e82e2ce9eb2adab132af2fd1"
"I own a rental home in California. How can I leave it to my daughter so she can avoid capital gains taxes?","Yahoo Finance","","2021-11-01 10:02:00","Business","https://www.marketwatch.com/story/i-own-a-rental-home-in-california-how-can-i-leave-it-to-my-daughter-so-she-can-avoid-capital-gains-taxes-11635556752?siteid=yhoof2&yptr=yahoo","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","bc56c8635a1bd14b82999c476e4db54c"
"EV Startups Lucid and Rivian Deliver First Models to Customers","Yahoo Finance","","2021-11-01 09:30:00","Business","https://www.wsj.com/articles/ev-startups-lucid-and-rivian-deliver-first-models-to-customers-11635759002?siteid=yhoof2&yptr=yahoo","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","844f521cdf4b6e2519edd10bb7754ee6"
"9 ways Warren Buffett's frugal habits can help you save money like a billionaire","Yahoo Finance","","2021-10-31 16:00:00","Business","https://finance.yahoo.com/news/9-ways-following-warren-buffett-170000430.html","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","5ebe11ab661f02bb755a1a25c90d6e09"
"AbbVie, Exxon Mobil, and Other Companies That Just Raised Their Dividends","Yahoo Finance","","2021-10-31 15:20:00","Business","https://www.barrons.com/articles/abbvie-exxon-mobil-raised-stock-dividends-this-week-51635597628?siteid=yhoof2&yptr=yahoo","60ef442e787785b01e797fc451c43e5cf136293321cce996b729edac9e0d3748","d9aa6fe78eef4044d55c6ef83cd916ab"
