"Facebook verified a Bitcoin scammer pretending to be Elon Musk","Engadget","Despite Facebook’s attempts at verifying suspiciously popular accounts, it isn’t perfect (to say the least). The Verge has reported that the company has mistakenly verified a Facebook fan page for Elon Musk as Musk’s own official account. On top of that, it appears to be run by a Bitcoin scammer.The page, which has 153,000 followers as of this writing, actually acknowledges it isn't Musk... at least in the About section. It says there: “This is a fanpage, uploading tweets etc from him.” But then","2021-11-01 21:48:47","Technology","https://www.engadget.com/facebook-verified-elon-musk-fan-page-214608231.html?src=rss","1dd450f0502a013633c156021b77d8f5ce15e274043da100577aafcefb8e9dee","56164694fade93860446fe789f0d2b6b"
"Sega partners with Microsoft on its 'Super Game' project","Engadget","Sega is partnering with Microsoft to use the company’s Azure cloud platform to produce “large-scale, global games” as part of its recently announced Super Game project. The publisher first teased the initiative this past May during an investor event. At the time, the company said it would become available sometime during its fiscal 2026 year. In this latest announcement, Sega said the project is integral to its mid to long-term strategy and will see it creating games with a global online compone","2021-11-01 20:47:26","Technology","https://www.engadget.com/sega-microsoft-super-game-partnership-204720764.html?src=rss","1dd450f0502a013633c156021b77d8f5ce15e274043da100577aafcefb8e9dee","ee4773c4f5ee5406e6b2ab441a852a3f"
"Instagram is letting people publicly participate in Stories for the first time","Engadget","Following last week’s rollout of link stickers, Instagram is introducing a new sticker called “Add Yours.” The company describes it as a way to create public threads in Stories. It also notes it’s the first time it’s added a way for people to publicly participate in the format. Effectively, the sticker acts as both a prompt for other people to upload their own Stories and a way for them to discover new people to follow. That’s because when you tap on the sticker the interface will display everyo","2021-11-01 19:54:17","Technology","https://www.engadget.com/instagram-add-yours-sticker-rollout-195412390.html?src=rss","1dd450f0502a013633c156021b77d8f5ce15e274043da100577aafcefb8e9dee","4910cc38ac32bb31adf712dae93562ce"
"What’s in the Facebook Papers and what it means for the company","Engadget","Facebook (and now, Meta) might just be experiencing its most sustained and intense bout of bad press ever, thanks to whistleblower Frances Haugen and the thousands of documents she spirited out of the company.The Wall Street Journal was the first publication to report on the contents of the documents, which have also been turned over to the Securities and Exchange Commission. Since then, the documents have made their way into the hands of more than a dozen publications who formed “a consortium,”","2021-11-01 19:34:17","Technology","https://www.engadget.com/whats-in-the-facebook-papers-and-what-it-means-for-the-company-194502237.html?src=rss","1dd450f0502a013633c156021b77d8f5ce15e274043da100577aafcefb8e9dee","537bbfd7f29fb7b179769c7dc4dfd8ca"
"Amazon’s Project Kuiper will launch two prototype satellites by the end of 2022","Engadget","Amazon has hit another milestone on the way to its goal of putting 3,236 low Earth orbit to blanket most of the planet with internet access. On Monday, the company filed a license application with the Federal Communications Commission to launch two prototype satellites, KuiperSat-1 and KuiperSat-2. They will feature many of the technologies the company plans to include in the final production variant of its constellation satellite, giving it the chance to test how those systems fare outside of a","2021-11-01 19:05:13","Technology","https://www.engadget.com/amazon-project-kuiper-test-2022-190551476.html?src=rss","1dd450f0502a013633c156021b77d8f5ce15e274043da100577aafcefb8e9dee","a57ab2b34e7a2b45861ae0615855a44a"
"Qualcomm plans to produce net-zero greenhouse emissions by 2040","Engadget","With the UN’s COP26 climate summit now underway, Qualcomm has become the latest company to announce a sustainability pledge. The chipmaker says it will achieve net-zero emissions by 2040. Here’s the roadmap the company laid out. By 2030, Qualcomm says it will reduce its Scope 1 and 2 greenhouse gas emissions by 50 percent from base 2020 levels. That same year, it plans to reduce its Scope 3 emissions by 25 percent from where they were in 2020.Scope 1 includes all pollution produced directly by t","2021-11-01 18:42:32","Technology","https://www.engadget.com/qualcomm-net-zero-2040-174555511.html?src=rss","1dd450f0502a013633c156021b77d8f5ce15e274043da100577aafcefb8e9dee","cb1fe8890b8292762546a7215132d1d3"
"Chevrolet's 1957 Project X car is now an EV","Engadget","One of the most famous cars Chevrolet ever built is now an electric vehicle. The company teamed up with Cagnazzi Racing and Hot Rod publisher MotorTrend to electrify the 1957 Chevy Project X vehicle.MotorTrend's defunct Popular Hot Rodding magazine bought the Project X car for $250 in 1965. Over the decades, it has been used to test a range of power technologies. Before the electric system, it had a Chevy LSX V-8 engine.The car now has a 400-volt electric powertrain with an estimated 340 horsepo","2021-11-01 18:09:29","Technology","https://www.engadget.com/chevrolet-1957-project-x-car-electric-vehicle-180701463.html?src=rss","1dd450f0502a013633c156021b77d8f5ce15e274043da100577aafcefb8e9dee","e8e00749331f62849676f27ab6d718ea"
"Facebook takes down government-run troll farm in Nicaragua","Engadget","Facebook has taken out a government-run troll farm in Nicaragua, where multiple government agencies helped run a network of fake accounts and media pages that spanned across Facebook, Instagram, TikTok, Twitter and YouTube. Facebook shared details of the network in its monthly report on coordinated inauthentic behavior on the platform.In addition to hundreds of fake accounts on its platform, the troll farm also operated a “a complex network of media brands” on Blogspot, Wordpress and Telegram, F","2021-11-01 17:32:48","Technology","https://www.engadget.com/facebook-takes-down-government-run-troll-farm-in-nicaragua-173235024.html?src=rss","1dd450f0502a013633c156021b77d8f5ce15e274043da100577aafcefb8e9dee","6682b82a5bcb3c5a8e5aeda4b81ffeb3"
"The Chinese version of 'Fortnite' will shut down on November 15th","Engadget","Epic Games and Tencent are shutting down the Chinese version of Fortnite. Would-be players are no longer able to register or download the game, and the servers will be closed on November 15th, according to an announcement on the battle royale's Chinese website.The test of Fortress Night has come to an end, the message reads (via Google Translate). We will shut down the server in the near future. No reason was given for the game's closure.Players who dropped into that version of Fortnite had ","2021-11-01 16:53:11","Technology","https://www.engadget.com/fortnite-china-shut-down-tencent-epic-games-165016195.html?src=rss","1dd450f0502a013633c156021b77d8f5ce15e274043da100577aafcefb8e9dee","2c7bbff619da796c52afcfedb517ef94"
"Fender is buying studio gear company PreSonus","Engadget","Fender is buying PreSonus, a company that’s best known for its studio recording gear and software. The guitar maker announced the acquisition, which still needs regulatory approval, on Monday. Fender didn’t disclose the financial terms of the deal, but it did hint at its future plans for the company.“While most guitar and bass players still plug into amplifiers, many also plug their instruments into interfaces, using virtual amps and effects to create their sounds. Players of all levels are spen","2021-11-01 15:54:09","Technology","https://www.engadget.com/fender-presonus-acquisition-155406145.html?src=rss","1dd450f0502a013633c156021b77d8f5ce15e274043da100577aafcefb8e9dee","3be0fee537db128f59558c354e90f514"
